,date,state,fips,cases,deaths
3229,2020-04-30,Mississippi,28,6815,261
3230,2020-04-30,Missouri,29,7563,341
3231,2020-04-30,Montana,30,452,16
3232,2020-04-30,Nebraska,31,4332,71
3233,2020-04-30,Nevada,32,5053,243
3234,2020-04-30,New Hampshire,33,2146,72
3235,2020-04-30,New Jersey,34,118652,7228
3236,2020-04-30,New Mexico,35,3411,123
3237,2020-04-30,New York,36,309696,23616
3238,2020-04-30,North Carolina,37,10507,385
3239,2020-04-30,North Dakota,38,1067,19
3240,2020-04-30,Northern Mariana Islands,69,14,2
3241,2020-04-30,Ohio,39,18027,975
3242,2020-04-30,Oklahoma,40,3618,222
3243,2020-04-30,Oregon,41,2510,103
3244,2020-04-30,Pennsylvania,42,48224,2580
3245,2020-04-30,Puerto Rico,72,1537,92
3246,2020-04-30,Rhode Island,44,8621,266
3247,2020-04-30,South Carolina,45,6095,244
3248,2020-04-30,South Dakota,46,2450,17
3249,2020-04-30,Tennessee,47,10506,200
3250,2020-04-30,Texas,48,29072,828
3251,2020-04-30,Utah,49,4672,46
3252,2020-04-30,Vermont,50,866,48
3253,2020-04-30,Virgin Islands,78,66,4
3254,2020-04-30,Virginia,51,15846,552
3255,2020-04-30,Washington,53,14696,822
3256,2020-04-30,West Virginia,54,1125,44
3257,2020-04-30,Wisconsin,55,6854,316
3258,2020-04-30,Wyoming,56,559,7
3259,2020-05-01,Alabama,1,7294,289
3260,2020-05-01,Alaska,2,362,7
3261,2020-05-01,Arizona,4,7962,330
3262,2020-05-01,Arkansas,5,3310,64
3263,2020-05-01,California,6,52318,2147
3264,2020-05-01,Colorado,8,15661,818
3265,2020-05-01,Connecticut,9,28764,2339
3266,2020-05-01,Delaware,10,4918,159
3267,2020-05-01,District of Columbia,11,4658,231
3268,2020-05-01,Florida,12,34720,1313
3269,2020-05-01,Georgia,13,26436,1153
3270,2020-05-01,Guam,66,1115,6
3271,2020-05-01,Hawaii,15,610,16
3272,2020-05-01,Idaho,16,2035,63
3273,2020-05-01,Illinois,17,56055,2464
3274,2020-05-01,Indiana,18,18941,1175
3275,2020-05-01,Iowa,19,7883,170
3276,2020-05-01,Kansas,20,4510,136
3277,2020-05-01,Kentucky,21,4879,248
3278,2020-05-01,Louisiana,22,28711,1927
3279,2020-05-01,Maine,23,1123,55
3280,2020-05-01,Maryland,24,23566,1192
3281,2020-05-01,Massachusetts,25,64311,3716
3282,2020-05-01,Michigan,26,42348,3866
3283,2020-05-01,Minnesota,27,5730,371
3284,2020-05-01,Mississippi,28,7212,281
3285,2020-05-01,Missouri,29,7840,355
3286,2020-05-01,Montana,30,452,16
3287,2020-05-01,Nebraska,31,4838,73
3288,2020-05-01,Nevada,32,5249,254
3289,2020-05-01,New Hampshire,33,2310,81
3290,2020-05-01,New Jersey,34,121190,7538
3291,2020-05-01,New Mexico,35,3513,131
3292,2020-05-01,New York,36,313575,23841
3293,2020-05-01,North Carolina,37,10922,405
3294,2020-05-01,North Dakota,38,1107,23
3295,2020-05-01,Northern Mariana Islands,69,14,2
3296,2020-05-01,Ohio,39,18743,1002
3297,2020-05-01,Oklahoma,40,3748,230
3298,2020-05-01,Oregon,41,2579,104
3299,2020-05-01,Pennsylvania,42,49764,2671
3300,2020-05-01,Puerto Rico,72,1573,94
3301,2020-05-01,Rhode Island,44,8962,279
3302,2020-05-01,South Carolina,45,6258,256
3303,2020-05-01,South Dakota,46,2525,21
3304,2020-05-01,Tennessee,47,11781,205
3305,2020-05-01,Texas,48,30342,853
3306,2020-05-01,Utah,49,4829,46
3307,2020-05-01,Vermont,50,879,49
3308,2020-05-01,Virgin Islands,78,66,4
3309,2020-05-01,Virginia,51,16901,581
3310,2020-05-01,Washington,53,15010,829
3311,2020-05-01,West Virginia,54,1151,47
3312,2020-05-01,Wisconsin,55,7314,327
3313,2020-05-01,Wyoming,56,566,7
3314,2020-05-02,Alabama,1,7611,288
3315,2020-05-02,Alaska,2,363,7
3316,2020-05-02,Arizona,4,8364,353
3317,2020-05-02,Arkansas,5,3372,72
3318,2020-05-02,California,6,53753,2213
3319,2020-05-02,Colorado,8,16118,830
3320,2020-05-02,Connecticut,9,29287,2436
3321,2020-05-02,Delaware,10,5038,168
3322,2020-05-02,District of Columbia,11,4797,240
3323,2020-05-02,Florida,12,35455,1363
3324,2020-05-02,Georgia,13,27268,1161
3325,2020-05-02,Guam,66,1117,6
3326,2020-05-02,Hawaii,15,611,16
3327,2020-05-02,Idaho,16,2061,64
3328,2020-05-02,Illinois,17,58505,2576
3329,2020-05-02,Indiana,18,19629,1229
3330,2020-05-02,Iowa,19,8641,175
3331,2020-05-02,Kansas,20,4863,140
3332,2020-05-02,Kentucky,21,4881,252
3333,2020-05-02,Louisiana,22,29140,1950
3334,2020-05-02,Maine,23,1152,56
3335,2020-05-02,Maryland,24,24568,1251
3336,2020-05-02,Massachusetts,25,66263,3846
3337,2020-05-02,Michigan,26,43191,4020
3338,2020-05-02,Minnesota,27,6228,395
3339,2020-05-02,Mississippi,28,7441,291
3340,2020-05-02,Missouri,29,8154,373
3341,2020-05-02,Montana,30,454,16
3342,2020-05-02,Nebraska,31,5332,76
3343,2020-05-02,Nevada,32,5390,257
3344,2020-05-02,New Hampshire,33,2429,84
3345,2020-05-02,New Jersey,34,123717,7742
3346,2020-05-02,New Mexico,35,3732,139
3347,2020-05-02,New York,36,318134,24035
3348,2020-05-02,North Carolina,37,11514,428
3349,2020-05-02,North Dakota,38,1153,24
3350,2020-05-02,Northern Mariana Islands,69,14,2
3351,2020-05-02,Ohio,39,19335,1021
3352,2020-05-02,Oklahoma,40,3851,238
3353,2020-05-02,Oregon,41,2635,109
3354,2020-05-02,Pennsylvania,42,51071,2794
3355,2020-05-02,Puerto Rico,72,1755,95
3356,2020-05-02,Rhode Island,44,9289,296
3357,2020-05-02,South Carolina,45,6489,267
3358,2020-05-02,South Dakota,46,2587,21
3359,2020-05-02,Tennessee,47,12376,210
3360,2020-05-02,Texas,48,31433,875
3361,2020-05-02,Utah,49,4981,49
3362,2020-05-02,Vermont,50,886,50
3363,2020-05-02,Virgin Islands,78,66,4
3364,2020-05-02,Virginia,51,17731,616
3365,2020-05-02,Washington,53,15253,833
3366,2020-05-02,West Virginia,54,1184,50
3367,2020-05-02,Wisconsin,55,7660,334
3368,2020-05-02,Wyoming,56,579,7
3369,2020-05-03,Alabama,1,7888,290
3370,2020-05-03,Alaska,2,366,7
3371,2020-05-03,Arizona,4,8640,362
3372,2020-05-03,Arkansas,5,3431,76
3373,2020-05-03,California,6,55072,2235
3374,2020-05-03,Colorado,8,16527,840
3375,2020-05-03,Connecticut,9,29287,2436
3376,2020-05-03,Delaware,10,5208,177
3377,2020-05-03,District of Columbia,11,5016,251
3378,2020-05-03,Florida,12,36070,1378
3379,2020-05-03,Georgia,13,27618,1168
3380,2020-05-03,Guam,66,1118,6
3381,2020-05-03,Hawaii,15,611,17
3382,2020-05-03,Idaho,16,2059,64
3383,2020-05-03,Illinois,17,61499,2632
3384,2020-05-03,Indiana,18,20267,1246
3385,2020-05-03,Iowa,19,9169,184
3386,2020-05-03,Kansas,20,5177,142
3387,2020-05-03,Kentucky,21,5223,256
3388,2020-05-03,Louisiana,22,29340,1969
3389,2020-05-03,Maine,23,1185,57
3390,2020-05-03,Maryland,24,25561,1281
3391,2020-05-03,Massachusetts,25,68087,4004
3392,2020-05-03,Michigan,26,43736,4049
3393,2020-05-03,Minnesota,27,6663,419
3394,2020-05-03,Mississippi,28,7550,303
3395,2020-05-03,Missouri,29,8454,378
3396,2020-05-03,Montana,30,454,16
3397,2020-05-03,Nebraska,31,5686,78
3398,2020-05-03,Nevada,32,5497,262
3399,2020-05-03,New Hampshire,33,2518,86
3400,2020-05-03,New Jersey,34,126744,7871
3401,2020-05-03,New Mexico,35,3850,151
3402,2020-05-03,New York,36,321833,24576
3403,2020-05-03,North Carolina,37,11668,436
3404,2020-05-03,North Dakota,38,1191,25
3405,2020-05-03,Northern Mariana Islands,69,14,2
3406,2020-05-03,Ohio,39,19914,1038
3407,2020-05-03,Oklahoma,40,3972,238
3408,2020-05-03,Oregon,41,2680,109
3409,2020-05-03,Pennsylvania,42,52079,2843
3410,2020-05-03,Puerto Rico,72,1806,97
3411,2020-05-03,Rhode Island,44,9477,320
3412,2020-05-03,South Carolina,45,6626,275
3413,2020-05-03,South Dakota,46,2630,21
3414,2020-05-03,Tennessee,47,12871,211
3415,2020-05-03,Texas,48,32299,890
3416,2020-05-03,Utah,49,5175,50
3417,2020-05-03,Vermont,50,897,52
3418,2020-05-03,Virgin Islands,78,66,4
3419,2020-05-03,Virginia,51,18671,660
3420,2020-05-03,Washington,53,15809,840
3421,2020-05-03,West Virginia,54,1195,50
3422,2020-05-03,Wisconsin,55,7964,339
3423,2020-05-03,Wyoming,56,586,7
3424,2020-05-04,Alabama,1,8112,298
3425,2020-05-04,Alaska,2,368,7
3426,2020-05-04,Arizona,4,8919,362
3427,2020-05-04,Arkansas,5,3469,80
3428,2020-05-04,California,6,56333,2297
3429,2020-05-04,Colorado,8,16799,849
3430,2020-05-04,Connecticut,9,29973,2556
3431,2020-05-04,Delaware,10,5288,182
3432,2020-05-04,District of Columbia,11,5170,258
3433,2020-05-04,Florida,12,36889,1398
3434,2020-05-04,Georgia,13,28350,1228
3435,2020-05-04,Guam,66,1118,6
3436,2020-05-04,Hawaii,15,612,17
3437,2020-05-04,Idaho,16,2106,64
3438,2020-05-04,Illinois,17,63840,2673
3439,2020-05-04,Indiana,18,20855,1264
3440,2020-05-04,Iowa,19,9703,188
3441,2020-05-04,Kansas,20,5385,154
3442,2020-05-04,Kentucky,21,5370,267
3443,2020-05-04,Louisiana,22,29673,1991
3444,2020-05-04,Maine,23,1205,57
3445,2020-05-04,Maryland,24,26509,1317
3446,2020-05-04,Massachusetts,25,69087,4090
3447,2020-05-04,Michigan,26,43928,4135
3448,2020-05-04,Minnesota,27,7234,428
3449,2020-05-04,Mississippi,28,7877,310
3450,2020-05-04,Missouri,29,8776,387
3451,2020-05-04,Montana,30,456,16
3452,2020-05-04,Nebraska,31,6123,79
3453,2020-05-04,Nevada,32,5654,266
3454,2020-05-04,New Hampshire,33,2588,86
3455,2020-05-04,New Jersey,34,128269,7910
3456,2020-05-04,New Mexico,35,4030,156
3457,2020-05-04,New York,36,324357,24788
3458,2020-05-04,North Carolina,37,11871,454
3459,2020-05-04,North Dakota,38,1225,25
3460,2020-05-04,Northern Mariana Islands,69,14,2
3461,2020-05-04,Ohio,39,20474,1056
3462,2020-05-04,Oklahoma,40,4044,238
3463,2020-05-04,Oregon,41,2759,109
3464,2020-05-04,Pennsylvania,42,52992,2880
3465,2020-05-04,Puerto Rico,72,1875,97
3466,2020-05-04,Rhode Island,44,9652,341
3467,2020-05-04,South Carolina,45,6757,283
3468,2020-05-04,South Dakota,46,2667,21
3469,2020-05-04,Tennessee,47,13283,216
3470,2020-05-04,Texas,48,33134,914
3471,2020-05-04,Utah,49,5326,50
3472,2020-05-04,Vermont,50,902,52
3473,2020-05-04,Virgin Islands,78,66,4
3474,2020-05-04,Virginia,51,19492,684
3475,2020-05-04,Washington,53,15905,846
3476,2020-05-04,West Virginia,54,1224,50
3477,2020-05-04,Wisconsin,55,8236,340
3478,2020-05-04,Wyoming,56,596,7
3479,2020-05-05,Alabama,1,8437,315
3480,2020-05-05,Alaska,2,369,7
3481,2020-05-05,Arizona,4,9305,395
3482,2020-05-05,Arkansas,5,3525,83
3483,2020-05-05,California,6,58848,2386
3484,2020-05-05,Colorado,8,17256,901
3485,2020-05-05,Connecticut,9,30621,2633
3486,2020-05-05,Delaware,10,5371,187
3487,2020-05-05,District of Columbia,11,5322,264
3488,2020-05-05,Florida,12,37431,1470
3489,2020-05-05,Georgia,13,28876,1277
3490,2020-05-05,Guam,66,1118,6
3491,2020-05-05,Hawaii,15,615,17
3492,2020-05-05,Idaho,16,2127,66
3493,2020-05-05,Illinois,17,65889,2843
3494,2020-05-05,Indiana,18,21423,1326
3495,2020-05-05,Iowa,19,10111,207
3496,2020-05-05,Kansas,20,5627,160
3497,2020-05-05,Kentucky,21,5822,278
3498,2020-05-05,Louisiana,22,29996,2042
3499,2020-05-05,Maine,23,1226,61
3500,2020-05-05,Maryland,24,27217,1390
3501,2020-05-05,Massachusetts,25,70271,4212
3502,2020-05-05,Michigan,26,44333,4179
3503,2020-05-05,Minnesota,27,7851,455
3504,2020-05-05,Mississippi,28,8207,342
3505,2020-05-05,Missouri,29,8919,408
3506,2020-05-05,Montana,30,456,16
3507,2020-05-05,Nebraska,31,6442,82
3508,2020-05-05,Nevada,32,5695,276
3509,2020-05-05,New Hampshire,33,2636,92
3510,2020-05-05,New Jersey,34,130593,8244
3511,2020-05-05,New Mexico,35,4137,162
3512,2020-05-05,New York,36,326659,25028
3513,2020-05-05,North Carolina,37,12283,477
3514,2020-05-05,North Dakota,38,1266,25
3515,2020-05-05,Northern Mariana Islands,69,14,2
3516,2020-05-05,Ohio,39,20969,1135
3517,2020-05-05,Oklahoma,40,4127,247
3518,2020-05-05,Oregon,41,2839,113
3519,2020-05-05,Pennsylvania,42,53967,3206
3520,2020-05-05,Puerto Rico,72,1924,99
3521,2020-05-05,Rhode Island,44,9933,355
3522,2020-05-05,South Carolina,45,6841,296
3523,2020-05-05,South Dakota,46,2720,24
3524,2020-05-05,Tennessee,47,13555,225
3525,2020-05-05,Texas,48,34286,955
3526,2020-05-05,Utah,49,5449,56
3527,2020-05-05,Vermont,50,907,52
3528,2020-05-05,Virgin Islands,78,66,4
3529,2020-05-05,Virginia,51,20256,713
3530,2020-05-05,Washington,53,16081,863
3531,2020-05-05,West Virginia,54,1242,50
3532,2020-05-05,Wisconsin,55,8566,353
3533,2020-05-05,Wyoming,56,604,7
3534,2020-05-06,Alabama,1,8691,343
3535,2020-05-06,Alaska,2,370,8
3536,2020-05-06,Arizona,4,9707,426
3537,2020-05-06,Arkansas,5,3611,87
3538,2020-05-06,California,6,60787,2478
3539,2020-05-06,Colorado,8,17720,919
3540,2020-05-06,Connecticut,9,30995,2718
3541,2020-05-06,Delaware,10,5778,193
3542,2020-05-06,District of Columbia,11,5461,277
3543,2020-05-06,Florida,12,37994,1538
3544,2020-05-06,Georgia,13,29724,1309
3545,2020-05-06,Guam,66,1118,6
3546,2020-05-06,Hawaii,15,616,17
3547,2020-05-06,Idaho,16,2158,67
3548,2020-05-06,Illinois,17,68164,2977
3549,2020-05-06,Indiana,18,22286,1377
3550,2020-05-06,Iowa,19,10404,219
3551,2020-05-06,Kansas,20,5893,163
3552,2020-05-06,Kentucky,21,5946,286
3553,2020-05-06,Louisiana,22,30399,2094
3554,2020-05-06,Maine,23,1254,62
3555,2020-05-06,Maryland,24,28263,1443
3556,2020-05-06,Massachusetts,25,72025,4420
3557,2020-05-06,Michigan,26,45048,4250
3558,2020-05-06,Minnesota,27,8579,485
3559,2020-05-06,Mississippi,28,8424,374
3560,2020-05-06,Missouri,29,9164,429
3561,2020-05-06,Montana,30,456,16
3562,2020-05-06,Nebraska,31,6771,86
3563,2020-05-06,Nevada,32,5774,286
3564,2020-05-06,New Hampshire,33,2741,111
3565,2020-05-06,New Jersey,34,131890,8549
3566,2020-05-06,New Mexico,35,4290,169
3567,2020-05-06,New York,36,329405,25956
3568,2020-05-06,North Carolina,37,12783,497
3569,2020-05-06,North Dakota,38,1323,31
3570,2020-05-06,Northern Mariana Islands,69,15,2
3571,2020-05-06,Ohio,39,21576,1225
3572,2020-05-06,Oklahoma,40,4201,253
3573,2020-05-06,Oregon,41,2916,115
3574,2020-05-06,Pennsylvania,42,54989,3360
3575,2020-05-06,Puerto Rico,72,1968,99
3576,2020-05-06,Rhode Island,44,10205,370
3577,2020-05-06,South Carolina,45,6936,305
3578,2020-05-06,South Dakota,46,2779,29
3579,2020-05-06,Tennessee,47,13737,237
3580,2020-05-06,Texas,48,35441,985
3581,2020-05-06,Utah,49,5605,59
3582,2020-05-06,Vermont,50,908,52
3583,2020-05-06,Virgin Islands,78,66,4
3584,2020-05-06,Virginia,51,20256,713
3585,2020-05-06,Washington,53,16713,881
3586,2020-05-06,West Virginia,54,1276,51
3587,2020-05-06,Wisconsin,55,8901,362
3588,2020-05-06,Wyoming,56,631,7
3589,2020-05-07,Alabama,1,9046,369
3590,2020-05-07,Alaska,2,373,8
3591,2020-05-07,Arizona,4,9945,450
3592,2020-05-07,Arkansas,5,3694,88
3593,2020-05-07,California,6,62481,2561
3594,2020-05-07,Colorado,8,18264,942
3595,2020-05-07,Connecticut,9,31784,2797
3596,2020-05-07,Delaware,10,5939,202
3597,2020-05-07,District of Columbia,11,5654,285
3598,2020-05-07,Florida,12,38820,1599
3599,2020-05-07,Georgia,13,30524,1333
3600,2020-05-07,Guam,66,1118,6
3601,2020-05-07,Hawaii,15,619,17
3602,2020-05-07,Idaho,16,2178,67
3603,2020-05-07,Illinois,17,70802,3139
3604,2020-05-07,Indiana,18,22942,1414
3605,2020-05-07,Iowa,19,11059,231
3606,2020-05-07,Kansas,20,6240,164
3607,2020-05-07,Kentucky,21,6173,302
3608,2020-05-07,Louisiana,22,30652,2135
3609,2020-05-07,Maine,23,1330,62
3610,2020-05-07,Maryland,24,29476,1503
3611,2020-05-07,Massachusetts,25,73721,4552
3612,2020-05-07,Michigan,26,45643,4343
3613,2020-05-07,Minnesota,27,9365,508
3614,2020-05-07,Mississippi,28,8686,396
3615,2020-05-07,Missouri,29,9409,449
3616,2020-05-07,Montana,30,456,16
3617,2020-05-07,Nebraska,31,7190,92
3618,2020-05-07,Nevada,32,5888,293
3619,2020-05-07,New Hampshire,33,2843,114
3620,2020-05-07,New Jersey,34,133635,8801
3621,2020-05-07,New Mexico,35,4492,172
3622,2020-05-07,New York,36,332931,26206
3623,2020-05-07,North Carolina,37,13431,521
3624,2020-05-07,North Dakota,38,1371,31
3625,2020-05-07,Northern Mariana Islands,69,15,2
3626,2020-05-07,Ohio,39,22131,1271
3627,2020-05-07,Oklahoma,40,4330,260
3628,2020-05-07,Oregon,41,2989,121
3629,2020-05-07,Pennsylvania,42,56149,3599
3630,2020-05-07,Puerto Rico,72,2031,102
3631,2020-05-07,Rhode Island,44,10530,388
3632,2020-05-07,South Carolina,45,7142,316
3633,2020-05-07,South Dakota,46,2905,31
3634,2020-05-07,Tennessee,47,14108,238
3635,2020-05-07,Texas,48,36682,1016
3636,2020-05-07,Utah,49,5724,61
3637,2020-05-07,Vermont,50,916,53
3638,2020-05-07,Virgin Islands,78,66,4
3639,2020-05-07,Virginia,51,21570,769
3640,2020-05-07,Washington,53,17334,903
3641,2020-05-07,West Virginia,54,1297,51
3642,2020-05-07,Wisconsin,55,9215,374
3643,2020-05-07,Wyoming,56,635,7
3644,2020-05-08,Alabama,1,9385,383
3645,2020-05-08,Alaska,2,376,8
3646,2020-05-08,Arizona,4,10526,517
3647,2020-05-08,Arkansas,5,3747,88
3648,2020-05-08,California,6,64616,2650
3649,2020-05-08,Colorado,8,18719,958
3650,2020-05-08,Connecticut,9,32411,2874
3651,2020-05-08,Delaware,10,6111,213
3652,2020-05-08,District of Columbia,11,5899,304
3653,2020-05-08,Florida,12,39191,1668
3654,2020-05-08,Georgia,13,31089,1378
3655,2020-05-08,Guam,66,1120,6
3656,2020-05-08,Hawaii,15,619,17
3657,2020-05-08,Idaho,16,2205,67
3658,2020-05-08,Illinois,17,73688,3262
3659,2020-05-08,Indiana,18,23620,1447
3660,2020-05-08,Iowa,19,11457,243
3661,2020-05-08,Kansas,20,6751,167
3662,2020-05-08,Kentucky,21,6298,304
3663,2020-05-08,Louisiana,22,30855,2154
3664,2020-05-08,Maine,23,1374,63
3665,2020-05-08,Maryland,24,30592,1560
3666,2020-05-08,Massachusetts,25,75333,4702
3667,2020-05-08,Michigan,26,46319,4393
3668,2020-05-08,Minnesota,27,10088,534
3669,2020-05-08,Mississippi,28,9090,409
3670,2020-05-08,Missouri,29,9573,481
3671,2020-05-08,Montana,30,458,16
3672,2020-05-08,Nebraska,31,7831,93
3673,2020-05-08,Nevada,32,5972,301
3674,2020-05-08,New Hampshire,33,2947,121
3675,2020-05-08,New Jersey,34,135454,8952
3676,2020-05-08,New Mexico,35,4673,181
3677,2020-05-08,New York,36,335804,26358
3678,2020-05-08,North Carolina,37,13879,537
3679,2020-05-08,North Dakota,38,1425,33
3680,2020-05-08,Northern Mariana Islands,69,15,2
3681,2020-05-08,Ohio,39,23018,1306
3682,2020-05-08,Oklahoma,40,4424,266
3683,2020-05-08,Oregon,41,3068,124
3684,2020-05-08,Pennsylvania,42,57501,3724
3685,2020-05-08,Puerto Rico,72,2156,107
3686,2020-05-08,Rhode Island,44,10779,399
3687,2020-05-08,South Carolina,45,7367,320
3688,2020-05-08,South Dakota,46,3144,31
3689,2020-05-08,Tennessee,47,14276,240
3690,2020-05-08,Texas,48,37943,1059
3691,2020-05-08,Utah,49,5919,61
3692,2020-05-08,Vermont,50,919,53
3693,2020-05-08,Virgin Islands,78,68,4
3694,2020-05-08,Virginia,51,22342,812
3695,2020-05-08,Washington,53,17537,915
3696,2020-05-08,West Virginia,54,1323,52
3697,2020-05-08,Wisconsin,55,9590,384
3698,2020-05-08,Wyoming,56,644,7
3699,2020-05-09,Alabama,1,9668,390
3700,2020-05-09,Alaska,2,377,8
3701,2020-05-09,Arizona,4,10960,532
3702,2020-05-09,Arkansas,5,3747,88
3703,2020-05-09,California,6,66824,2732
3704,2020-05-09,Colorado,8,19267,965
3705,2020-05-09,Connecticut,9,32984,2932
3706,2020-05-09,Delaware,10,6277,221
3707,2020-05-09,District of Columbia,11,6102,311
3708,2020-05-09,Florida,12,39993,1714
3709,2020-05-09,Georgia,13,31481,1380
3710,2020-05-09,Guam,66,1120,6
3711,2020-05-09,Hawaii,15,620,17
3712,2020-05-09,Idaho,16,2230,67
3713,2020-05-09,Illinois,17,76008,3362
3714,2020-05-09,Indiana,18,24239,1490
3715,2020-05-09,Iowa,19,11671,252
3716,2020-05-09,Kansas,20,6923,172
3717,2020-05-09,Kentucky,21,6469,312
3718,2020-05-09,Louisiana,22,31417,2194
3719,2020-05-09,Maine,23,1408,64
3720,2020-05-09,Maryland,24,31638,1614
3721,2020-05-09,Massachusetts,25,76743,4840
3722,2020-05-09,Michigan,26,46735,4526
3723,2020-05-09,Minnesota,27,10790,558
3724,2020-05-09,Mississippi,28,9378,421
3725,2020-05-09,Missouri,29,9737,492
3726,2020-05-09,Montana,30,458,16
3727,2020-05-09,Nebraska,31,8234,96
3728,2020-05-09,Nevada,32,6076,306
3729,2020-05-09,New Hampshire,33,3011,131
3730,2020-05-09,New Jersey,34,137085,9116
3731,2020-05-09,New Mexico,35,4778,191
3732,2020-05-09,New York,36,338519,26584
3733,2020-05-09,North Carolina,37,14387,554
3734,2020-05-09,North Dakota,38,1464,35
3735,2020-05-09,Northern Mariana Islands,69,16,2
3736,2020-05-09,Ohio,39,23697,1331
3737,2020-05-09,Oklahoma,40,4490,270
3738,2020-05-09,Oregon,41,3160,127
3739,2020-05-09,Pennsylvania,42,58661,3793
3740,2020-05-09,Puerto Rico,72,2173,108
3741,2020-05-09,Rhode Island,44,10989,418
3742,2020-05-09,South Carolina,45,7531,330
3743,2020-05-09,South Dakota,46,3393,34
3744,2020-05-09,Tennessee,47,14675,241
3745,2020-05-09,Texas,48,38849,1086
3746,2020-05-09,Utah,49,6103,66
3747,2020-05-09,Vermont,50,921,53
3748,2020-05-09,Virgin Islands,78,69,4
3749,2020-05-09,Virginia,51,23196,827
3750,2020-05-09,Washington,53,17763,925
3751,2020-05-09,West Virginia,54,1347,53
3752,2020-05-09,Wisconsin,55,9939,398
3753,2020-05-09,Wyoming,56,653,7
3754,2020-05-10,Alabama,1,9889,393
3755,2020-05-10,Alaska,2,378,8
3756,2020-05-10,Arizona,4,11119,536
3757,2020-05-10,Arkansas,5,4012,91
3758,2020-05-10,California,6,68051,2769
3759,2020-05-10,Colorado,8,19595,969
3760,2020-05-10,Connecticut,9,33554,2967
3761,2020-05-10,Delaware,10,6447,224
3762,2020-05-10,District of Columbia,11,6272,323
3763,2020-05-10,Florida,12,40588,1720
3764,2020-05-10,Georgia,13,32267,1383
3765,2020-05-10,Guam,66,1120,6
3766,2020-05-10,Hawaii,15,621,17
3767,2020-05-10,Idaho,16,2232,67
3768,2020-05-10,Illinois,17,77662,3426
3769,2020-05-10,Indiana,18,24633,1508
3770,2020-05-10,Iowa,19,11959,265
3771,2020-05-10,Kansas,20,7045,172
3772,2020-05-10,Kentucky,21,6486,312
3773,2020-05-10,Louisiana,22,31600,2213
3774,2020-05-10,Maine,23,1436,64
3775,2020-05-10,Maryland,24,32693,1644
3776,2020-05-10,Massachusetts,25,77793,4979
3777,2020-05-10,Michigan,26,47116,4551
3778,2020-05-10,Minnesota,27,11271,578
3779,2020-05-10,Mississippi,28,9501,430
3780,2020-05-10,Missouri,29,9906,502
3781,2020-05-10,Montana,30,458,16
3782,2020-05-10,Nebraska,31,8329,98
3783,2020-05-10,Nevada,32,6150,306
3784,2020-05-10,New Hampshire,33,3071,133
3785,2020-05-10,New Jersey,34,138532,9255
3786,2020-05-10,New Mexico,35,4863,200
3787,2020-05-10,New York,36,340657,26798
3788,2020-05-10,North Carolina,37,14783,561
3789,2020-05-10,North Dakota,38,1491,35
3790,2020-05-10,Northern Mariana Islands,69,16,2
3791,2020-05-10,Ohio,39,24086,1341
3792,2020-05-10,Oklahoma,40,4589,272
3793,2020-05-10,Oregon,41,3228,127
3794,2020-05-10,Pennsylvania,42,60037,3819
3795,2020-05-10,Puerto Rico,72,2198,111
3796,2020-05-10,Rhode Island,44,11274,422
3797,2020-05-10,South Carolina,45,7653,331
3798,2020-05-10,South Dakota,46,3517,34
3799,2020-05-10,Tennessee,47,15060,242
3800,2020-05-10,Texas,48,40037,1110
3801,2020-05-10,Utah,49,6251,67
3802,2020-05-10,Vermont,50,926,53
3803,2020-05-10,Virgin Islands,78,69,4
3804,2020-05-10,Virginia,51,24081,839
3805,2020-05-10,Washington,53,17909,939
3806,2020-05-10,West Virginia,54,1362,54
3807,2020-05-10,Wisconsin,55,10219,400
3808,2020-05-10,Wyoming,56,662,7
3809,2020-05-11,Alabama,1,10164,403
3810,2020-05-11,Alaska,2,380,8
3811,2020-05-11,Arizona,4,11380,542
3812,2020-05-11,Arkansas,5,4043,94
3813,2020-05-11,California,6,69514,2820
3814,2020-05-11,Colorado,8,19793,986
3815,2020-05-11,Connecticut,9,33765,3008
3816,2020-05-11,Delaware,10,6565,225
3817,2020-05-11,District of Columbia,11,6389,328
3818,2020-05-11,Florida,12,40974,1734
3819,2020-05-11,Georgia,13,32448,1420
3820,2020-05-11,Guam,66,1120,6
3821,2020-05-11,Hawaii,15,623,17
3822,2020-05-11,Idaho,16,2261,69
3823,2020-05-11,Illinois,17,79123,3480
3824,2020-05-11,Indiana,18,25134,1540
3825,2020-05-11,Iowa,19,12373,271
3826,2020-05-11,Kansas,20,7161,174
3827,2020-05-11,Kentucky,21,6710,325
3828,2020-05-11,Louisiana,22,31815,2242
3829,2020-05-11,Maine,23,1462,65
3830,2020-05-11,Maryland,24,33483,1683
3831,2020-05-11,Massachusetts,25,78462,5108
3832,2020-05-11,Michigan,26,47526,4584
3833,2020-05-11,Minnesota,27,11799,591
3834,2020-05-11,Mississippi,28,9674,435
3835,2020-05-11,Missouri,29,10025,512
3836,2020-05-11,Montana,30,459,16
3837,2020-05-11,Nebraska,31,8576,100
3838,2020-05-11,Nevada,32,6153,312
3839,2020-05-11,New Hampshire,33,3160,133
3840,2020-05-11,New Jersey,34,139945,9310
3841,2020-05-11,New Mexico,35,5069,208
3842,2020-05-11,New York,36,342267,27003
3843,2020-05-11,North Carolina,37,15069,571
